PIDN,Ca,P,pH,SOC,Sand
nzB1R9Zg,-0.0768603011491,0.221301858408,0.967300025145,-0.799045821974,0.284011352341
o1rZRI84,-0.54208091059,-0.247900355012,-0.467087094021,-0.714615646808,-0.281684418219
o7q5Mbty,-0.104788673558,-0.336174443644,0.066569672814,-0.0456366947633,-1.1619162669
oCBvysqB,-0.545795547787,-0.15495027564,-0.354497241185,-0.670281186262,-0.768447571334
oDmycTPH,-0.541556972365,-0.210917100119,-0.475281160515,-0.826969867482,1.21117822831
oFAXZvQv,-0.358603319866,0.0736374922017,-0.221025261191,-0.254858248583,-0.624473946947
oHE3M1zX,-0.303755913788,0.292838142044,-0.189448186644,0.92086121405,-0.157686520583
oMhVmSpV,-0.329340812448,-0.147935647398,-0.506289261139,-0.730989221269,-1.46542155242
oNsDqVbi,0.0405898365314,0.666596774054,1.28657506962,-0.636169399443,0.161687129268
oYAJqQk8,-0.420855320283,-0.603121807582,-0.324749482373,-0.920311723831,0.651861449973
ob5Kb6dW,-0.457870831658,0.0910569082202,-0.594692908753,-0.55084551392,1.12458959008
obnzqs79,-0.538853854964,-0.496830648399,-0.908614422678,-0.599534555479,0.202108816442
oncLcgRP,-0.297316753221,-0.205421842019,-0.44738485776,-0.0564938006068,-0.356584479918
ooWVYaAe,-0.367099229342,-0.0460907050022,-1.70746389087,0.924935855095,-1.20520602647
osdyOUnV,-0.599282511991,-0.101737481184,-1.77275109542,0.368479660309,0.0901364448242
p7H9CzCv,-0.628771116116,-0.781434017323,-2.20536096308,-0.0250981321168,-0.968767892334
p7U9hVhY,-0.369763472209,-0.0711462442167,-0.446068726846,-0.400659376294,0.265584979139
pE6Cf1RV,-0.354941907322,0.408539765177,0.365400079663,-0.471022420262,0.9418877353
pI7qzotI,-0.379005050971,0.452261333048,-0.164800200132,0.300516999293,-0.644281827569
pJrIA4sk,-0.368865348967,-0.421414118184,-0.433225210877,-0.662818568736,-0.0121062936661
pXne2CLZ,-0.580333043764,-0.850708644997,-0.876185642613,1.2142512097,-0.956226671607
pZMcDIOS,-0.405449091232,-0.353606121685,-0.37821367361,-0.777902939068,0.694225825415
pavfp3cc,0.154839298266,0.0671391262354,0.444153781998,0.13143539642,-0.652092590772
pbQdC5L3,-0.640359788185,-0.53867000253,-0.486979406967,-0.723489361433,0.70236055853
pgj7aAFP,-0.342573497714,-0.21493744356,-0.237859420375,-0.253202496653,0.142720792666
pxg8G3ed,-0.721969407294,0.288784769299,-0.441923377354,-0.512798668126,1.340001556
q36Npk6l,-0.631758491161,-0.243248007679,-0.778623055975,-0.907426147061,1.19334171743
q4aDOVvq,0.515192333275,0.742245572617,0.695028525927,0.521257634032,-1.20970923009
qGmfR9CN,-0.371463489351,-0.242491534419,-0.759026934778,0.348907918772,-1.11827873195
qJ51ODpA,-0.386521971784,-0.179430353083,-1.06392438256,0.580000069758,0.129985776301
qQX3cs3I,-0.228066435379,0.341803665285,0.619517893957,-0.734951106717,0.579206094006
qXeIxPb8,-0.36736553288,-0.0344696012635,-0.264359560562,-0.401373471373,0.849240186239
qYQ4MShM,0.0491447206968,-0.23478817747,-0.029030217405,0.451814696319,-1.07736950335
qa0etnhK,-0.0761991976022,-0.151491048748,0.098827680206,0.0458345550464,-0.608336178669
qbL4sboq,-0.660553897319,-0.261535904501,-0.479008799762,-0.627112390467,0.857010126897
qbYrsWHq,0.477428775291,0.808602849298,1.81591197043,-0.204168674107,-0.0550416574745
r1zmcUqQ,0.608723153571,0.22586263503,1.02197742492,-0.43374717622,-0.944672958776
r54iHeQC,-0.309038679342,-0.132153711063,-0.0728159463895,-0.556701865005,0.669890082531
r6xrAnQV,3.45171804459,0.478810126263,2.08636134825,-0.392376024138,0.355199431454
r9HxnQDg,-0.154383304847,0.388780699203,0.745144143209,-0.216639826335,0.865595418547
rG8Puuf9,0.693267914221,0.557602028247,1.07028175955,0.265057444544,-0.789114681837
rGuiefuR,-0.281675805,-0.521071097687,-0.644582908667,-0.0372921136505,-1.18943361658
rJ19OhGP,-0.488987928634,0.360300725247,-0.260754661039,-0.560847311179,1.51525331644
rOCYepHd,0.154200382235,0.142908017535,0.803230398901,-0.666843898048,0.241769681756
rQJaOPFI,0.141796801369,-0.172345668222,1.00678007879,-0.510740920045,0.214150392357
rQhZtZeh,-0.221139451312,0.357359453096,0.692795800643,-0.547136858379,1.17042561539
rapmok0w,-0.428620160723,-0.40772776796,-1.45495531795,0.244104621287,0.435435773652
rgzfnPVu,-0.264234659515,0.128618375844,0.500017349255,-0.77353399299,0.735248042683
ri4qhb1S,-0.355334918673,-0.299557563244,-0.890282860912,-0.509663221111,1.06517665851
rqpFYzff,-0.608829524476,-0.168944930793,-0.866997089751,-0.553274230322,0.274742333659
rrs22coX,-0.431469002653,0.179249901152,0.01753131753,-0.260134053857,1.02502680296
sEeUCQLc,-0.524392197098,-0.0332193152052,-0.846778519125,-0.379544898874,0.639754538479
sHScwqQl,-0.565153095013,0.278451059729,0.107193377956,-0.858017257193,1.75874113814
sNC7DiAt,-0.710050839381,-0.603990832844,-0.430607782089,-0.644045872923,1.37090800839
sNK2TSs3,-0.485809405637,0.674114455859,0.265262166123,-0.387245815977,0.987577367747
sO7Su6uw,-0.747586029931,-0.627704974386,-2.37615919086,-0.342992036321,0.0540769105086
sOWZx89o,-0.578416467617,-0.533201105656,-1.22717719031,-0.839775724508,0.690152827656
sPbRcPjC,0.0807007329002,-0.122305408217,0.306187770701,0.32244384742,-1.2199898375
scVUfTKI,0.380098289676,1.4139967501,0.0469209854078,2.08119870949,-1.20981933643
seRaGeVv,-0.376273547642,0.124682415132,-0.183027523355,-0.261819838954,1.09748865304
sgtwiYWi,-0.429653630963,-0.439436652923,-1.0000569327,-0.0325131895826,-0.337941972814
sjmLHcT6,-0.472078896518,-0.318235295698,-0.492334819166,-0.597396685271,0.556047663263
skZUZZGS,-0.525425009168,-0.584935156438,-0.19561417258,-0.490296950787,0.673589991276
suAmzADX,-0.56351754515,-0.90978440072,-1.33528802223,2.00700582396,-0.7670559957
t4GWLqlO,0.499762945154,-0.15984592065,0.926030167619,-0.465373611841,-0.0351902982399
t7gy6Jyy,0.268827497605,-0.0108486938912,1.44190830951,-1.19304747886,0.318515201541
tBadzH60,1.90402481425,0.210653441603,2.04083208702,-0.512481558183,-0.170455005456
tXUWm0hp,-0.198941681511,-0.189294239262,-0.0778443478835,0.556822558629,-0.551805430816
te6UPPxf,-0.470297285474,-0.228824199248,-0.423067418512,-0.527378903712,-1.44243333827
ti2lamkL,0.187596799985,0.252961304848,0.706347017687,-0.37153160227,0.174887998011
tr0lpwuU,-0.371223670282,-0.544670753835,-1.57724370736,2.86146155503,-0.973573522657
ttdB5C73,-0.330520283705,0.1940763288,-0.0480975953746,-0.128710001882,1.00374026451
twS8YZu9,-0.45022145267,-0.261356854249,-0.483407108661,-0.813116418662,0.238250837477
tx68W34H,-0.517423514167,-0.396810118187,-1.16534688055,0.506852691461,-0.750770851322
tyQSX4mY,-0.264641875168,-0.0119660270143,0.19748632572,-0.83290657209,0.805707365557
tylKCRc0,-0.378001947763,0.0110435476016,-0.0211670922301,-0.400752632091,0.4668832367
u1544WUo,-0.450289637007,-0.213253224214,-1.20585141041,-0.463760464944,1.17870016826
uAw9an0d,0.208820403649,0.358171733045,0.420931704065,-0.311422838616,0.127288105221
uLZAEXMG,2.23147083172,0.222887795889,1.96740208714,-0.314864204136,-0.62952000663
uMwe1s7I,-0.671967072004,-0.722056246669,-0.674351665233,0.598101282038,-0.713257688689
ufhGeV3q,-0.59397953345,-0.61081358786,-0.417577626391,-0.640195818082,0.585218565072
uhAeGBHo,-0.6881403654,-1.01991398061,-2.50338902551,-0.230408924427,-1.10966709356
ujHNlqpw,1.09104604263,0.96495751403,1.41080736792,-0.0391389881075,-0.67538657578
ulV6kuhB,-0.264761616433,0.0140161612933,0.313768754444,-0.505520430117,0.65937177251
uohEnNEK,-0.493616095815,-0.266426412524,-1.20520175702,0.713235065531,-0.915972914014
v1lhA8I4,-0.393337604077,0.0852011705266,0.662013085341,-0.918130854345,1.42785360269
v3JzigLI,-0.6879248127,-0.419353346929,-0.571089127035,-0.895948770557,1.04681737208
v5IwjyIg,-0.48731766291,-0.271995274005,-0.479318915208,-0.528690652602,-0.77432320654
v6lp5TK1,-0.236300493626,-0.07539937768,0.449303053748,-0.76793616743,1.34360417521
v8vOaaWq,-0.38473924639,-0.135247868728,-0.919340365111,0.333585270172,0.321677805669
vAYKtoil,-0.715082083007,-0.36140238315,-0.625466313488,-0.582313524156,-0.726838110568
vGTNQa6G,2.87603702597,0.0993200693111,1.88510764457,0.387147876951,-0.114121670194
vQzNxHoL,-0.521158686677,-0.0725353909433,-0.623339081132,-0.716789341202,-1.13739471326
vfZGBUJm,-0.298568122269,-0.0982769867114,-0.124900555401,-0.125395536377,-0.317129737479
vlooVUoT,-0.389903576881,-0.315126112785,-1.59545985368,0.484027899191,-1.33790383578
vrACvd4O,-0.389985406285,-0.381191218044,-0.16688911384,-0.506103244112,-0.389737141778
w8hdjLwb,-0.257964891878,0.183712061523,0.13175963607,-0.458696321558,1.10723497093
wAntv4gH,0.0271495736825,0.607270769108,1.55215793235,-0.580915333784,0.494035749262
wIUL09q0,-0.540996943726,-0.329684717244,-1.06824766572,-0.739189995203,0.56990837487
wOzx7Fgz,-0.470704376256,-0.269951846762,-0.171637616774,-0.661570775336,0.139349267243
wPhjhCJQ,-0.416324169462,0.221590209755,-0.239981294024,-0.56954441658,1.36419648235
wQSWWmYB,-0.355956489557,0.0504774948676,-0.625090745716,-0.343038976559,0.98660228648
wdIMrXwy,1.69736512898,0.131582744068,2.09520463612,-0.95188533001,-0.0257206660151
wiL9npQc,-0.447476154927,-0.465096890389,-1.00968162682,-0.777900160861,0.604788197761
wnU95Cxn,1.99983209747,0.349694549832,2.49344927501,-0.755768005778,-0.677734916893
wpJbbjJs,0.0911278059712,0.462160804475,0.815708899256,-0.14048878611,0.278914373418
wsOWTAbI,0.909349596256,0.620234642267,1.70046909925,0.963194182567,-0.756287433713
wtdBcU3U,-0.472629108637,-0.0810310784755,-0.156950056927,-0.656017783155,0.361806735334
wuKXVxOc,-0.676087806045,-0.362765365141,-1.72228938562,-0.521487271595,0.826012285285
wyzadAt8,-0.48099237591,-0.185543554941,-0.824113887798,-0.880213832253,1.15936291746
wzaKzYwi,-0.0109476634715,-0.666424061014,1.14747762039,-0.978127101051,0.5688178558
x6GCk4EV,-0.303382753989,-0.190896542977,-0.00554734905301,-0.512922606976,0.338273805728
x6lUi3vf,0.105669503168,-0.11157198596,0.092083149588,0.415396026981,-1.1695469334
x8mwDHv9,-0.310822898328,-0.157976922262,-0.156222055953,-0.32341565106,0.0640043135135
xIYm6puH,0.601500597751,0.820764188218,-0.19880836203,0.840118880278,-1.24366533908
xO6UdpsK,0.616566457883,0.323295997775,0.144656461928,0.00582982586463,-1.33997517782
xQ2bkOvj,-0.629901825627,-1.02353902946,-0.675872716296,0.27794071051,-0.985430723214
xeXyDCEQ,2.77768167196,-0.0752720058126,1.77660037795,0.89966719271,-1.09765864631
xrggHziO,-0.19585411556,-0.0736983153998,0.0443717223598,-0.457993010263,0.294398240833
y1WMCmqQ,-0.419122322571,-0.315188175894,-0.489222459553,-0.460586551356,0.292620509635
yDngezhM,-0.365997695102,-0.397147655863,-0.621779455003,-0.643040393985,-0.0492411229304
yLiFjMD0,-0.426133389251,-0.0894298548145,-0.146415705588,-0.784902843517,1.18749682893
ySwEBO7w,-0.386686909887,-0.11734497143,-0.380839596862,-0.191042569889,-1.27856572368
ydC9UsSm,-0.470213704401,-0.187572948161,-1.57578131441,0.792974518749,0.322497277378
ydEG4VBd,-0.389043226145,-0.124057897338,-1.03487061109,-0.167476840496,1.10089389385
yf76yWXc,-0.269722496927,0.961522340679,0.620134453733,-0.753998827894,0.0861893003405
yg70e63n,-0.304270203683,-0.377115837872,-0.728666458381,-0.264544105305,0.08022610908
ywxtlSKv,-0.579733871101,-0.448495981577,-0.760939393395,-0.607896771027,-0.0557740243317
yzKPQPOR,-0.71027062779,-0.811458457811,-0.360998186026,0.0107416200545,-0.847137792186
z5cnOnZ1,-0.391336801159,-0.436452380704,-0.487399621668,-0.49649703233,-0.432326359144
zFLkOE0e,0.20487617658,0.0779669790721,0.639511498377,0.6297346616,-1.15681848331
zGi72mxL,-0.470029720532,-0.711875243907,-0.552855942028,-0.262983702243,-0.845125028759
zN925UV3,-0.402210439623,-0.371339436212,-1.13775929684,0.229123031987,-1.19050090062
zTy2ih7e,-0.662490241978,-0.186965675679,-1.47469893144,-0.581389870667,0.793132512544
zVFzAutw,-0.329671602985,0.00135407716144,-0.291248512691,-0.408977936877,0.838640006152
zYxNAkht,-0.512266379031,-0.236489082155,-0.700322404968,-0.756848814737,0.874754026602
zaWDBai3,-0.577556940102,0.651611605888,-0.395710948975,-0.154112704353,1.57690653387
zg3u0Zsx,-0.206346398761,0.172056902826,-0.202307336567,-0.0478558518276,0.232353929635
zlwLfdsS,-0.520242502138,-0.709608069837,-0.936629259806,1.2408663665,-0.871309507576
zmbKzVfl,-0.714015398552,-0.567216593097,-2.1113825683,-0.0999009688851,0.152986256115
